Country,League,Season,round,Date,Time,Home,Away,HG,AG,HxG,AxG,HExpG+,AExpG+,Res,PSCH,PSCD,PSCA
Mexico,Liga MX,2025/2026,6,2025/08/23,02:00,Queretaro,Atletico San Luis,3,2,1.7,2,2.285,2,H,3.24,3.36,2.34
Mexico,Liga MX,2025/2026,6,2025/08/23,04:00,Tijuana,Guadalajara,3,3,2.4,1.9,2.67,2.395,D,3.08,3.64,2.3
Mexico,Liga MX,2025/2026,6,2025/08/23,02:00,FC Juarez,Santos Laguna,2,1,1.6,0.6,1.78,0.78,H,1.63,4.13,5.48
Mexico,Liga MX,2025/2026,6,2025/08/24,02:00,Monterrey,Necaxa,3,0,1,0.8,1.9,0.44,H,1.56,4.63,5.57
Mexico,Liga MX,2025/2026,6,2025/08/24,04:05,Cruz Azul,Toluca,1,0,1.2,0.3,1.11,0.165,H,2.21,3.74,3.18
Mexico,Liga MX,2025/2026,6,2025/08/24,02:00,Mazatlan,Tigres UANL,2,2,0.6,2,1.23,2,D,4.57,3.82,1.8
Mexico,Liga MX,2025/2026,6,2025/08/24,00:00,Leon,Pachuca,1,1,1.5,2.2,1.275,1.66,D,3.22,3.43,2.32
Mexico,Liga MX,2025/2026,6,2025/08/25,02:05,Atlas,Club America,2,4,0.8,2.8,1.34,3.34,A,4.75,3.87,1.76
Mexico,Liga MX,2025/2026,6,2025/08/25,00:00,UNAM Pumas,Puebla,0,0,1,0.5,0.55,0.275,D,1.65,3.92,5.74
Mexico,Liga MX,2025/2026,7,2025/08/30,02:00,FC Juarez,Mazatlan,1,0,1.8,0.6,1.44,0.33,H,1.85,3.54,4.71
Mexico,Liga MX,2025/2026,7,2025/08/30,04:05,Puebla,Monterrey,2,4,1.1,2.7,1.505,3.285,A,4.29,3.76,1.86
Mexico,Liga MX,2025/2026,7,2025/08/30,02:00,Atletico San Luis,Toluca,1,3,1.4,2.2,1.22,2.56,A,3.98,4.19,1.83
Mexico,Liga MX,2025/2026,7,2025/08/31,23:00,UNAM Pumas,Atlas,1,0,2.8,0.4,1.99,0.22,H,1.66,3.97,5.47
Mexico,Liga MX,2025/2026,7,2025/08/31,02:07,Guadalajara,Cruz Azul,1,2,2.3,0.8,1.715,1.34,A,2.83,3.45,2.57
Mexico,Liga MX,2025/2026,7,2025/08/31,00:00,Leon,Queretaro,3,0,1,0.3,1.9,0.165,H,1.62,4.04,5.79
Mexico,Liga MX,2025/2026,7,2025/08/31,04:05,Club America,Pachuca,2,0,1.3,1.3,1.615,0.715,H,2,3.66,3.83
Mexico,Liga MX,2025/2026,7,2025/08/31,02:00,Santos Laguna,Tigres UANL,0,1,1.1,2.8,0.605,1.99,A,6.35,4.63,1.51
Mexico,Liga MX,2025/2026,7,2025/09/01,04:00,Tijuana,Necaxa,3,0,2.6,0.5,2.78,0.275,H,2.4,3.7,2.89
Mexico,Liga MX,2025/2026,8,2025/09/13,02:00,Necaxa,FC Juarez,1,1,1.3,1.2,1.165,1.11,D,2.04,3.51,3.85
Mexico,Liga MX,2025/2026,8,2025/09/13,04:00,Mazatlan,UNAM Pumas,1,4,2.3,3.8,1.715,3.89,A,3.54,3.29,2.23
Mexico,Liga MX,2025/2026,8,2025/09/14,00:00,Pachuca,Cruz Azul,0,1,1.5,1.3,0.825,1.165,A,2.93,3.53,2.45
Mexico,Liga MX,2025/2026,8,2025/09/14,04:00,Toluca,Puebla,3,1,1.9,1.5,2.395,1.275,H,1.35,5.55,8.69
Mexico,Liga MX,2025/2026,8,2025/09/14,02:00,Tigres UANL,Leon,0,0,1.4,1.2,0.77,0.66,D,1.45,4.94,6.87
Mexico,Liga MX,2025/2026,8,2025/09/14,02:00,Atlas,Santos Laguna,2,2,0.4,1.3,1.12,1.615,D,1.79,3.95,4.44
Mexico,Liga MX,2025/2026,8,2025/09/14,04:15,Club America,Guadalajara,1,2,0.6,1.1,0.78,1.505,A,1.7,3.91,5.15
Mexico,Liga MX,2025/2026,8,2025/09/15,00:00,Queretaro,Monterrey,0,1,0.1,1.5,0.055,1.275,A,6,4.2,1.58
Mexico,Liga MX,2025/2026,8,2025/09/15,02:00,Atletico San Luis,Tijuana,1,1,1.1,1.2,1.055,1.11,D,2.15,3.75,3.3
Mexico,Liga MX,2025/2026,1,2025/09/18,02:07,Guadalajara,Tigres UANL,0,0,1.5,0.6,0.825,0.33,D,2.3,3.46,3.24
Mexico,Liga MX,2025/2026,9,2025/09/20,04:00,Mazatlan,Atlas,1,1,1.6,2,1.33,1.55,D,2.3,3.53,3.18
Mexico,Liga MX,2025/2026,9,2025/09/20,04:05,Tijuana,Leon,5,0,3,0.6,3.9,0.33,H,1.92,4.02,3.78
Mexico,Liga MX,2025/2026,9,2025/09/20,02:00,Cruz Azul,FC Juarez,3,2,1.4,1.4,2.12,1.67,H,1.56,4.43,5.93
Mexico,Liga MX,2025/2026,9,2025/09/20,02:00,Necaxa,Puebla,1,0,0.8,0.9,0.89,0.495,H,1.83,3.82,4.43
Mexico,Liga MX,2025/2026,9,2025/09/21,02:07,Guadalajara,Toluca,0,3,1.1,2.5,0.605,2.725,A,3.09,3.53,2.35
Mexico,Liga MX,2025/2026,9,2025/09/21,02:00,UNAM Pumas,Tigres UANL,1,1,1.6,1.1,1.33,1.055,D,2.45,3.43,3
Mexico,Liga MX,2025/2026,9,2025/09/21,04:05,Monterrey,Club America,2,2,2.1,1,2.055,1.45,D,2.53,3.47,2.86
Mexico,Liga MX,2025/2026,9,2025/09/21,00:00,Pachuca,Queretaro,0,2,0.8,1.5,0.44,1.725,A,1.34,5.45,9.01
Mexico,Liga MX,2025/2026,9,2025/09/22,00:00,Santos Laguna,Atletico San Luis,1,4,1.9,2.2,1.495,3.01,A,2.54,3.71,2.71
Mexico,Liga MX,2025/2026,10,2025/09/24,02:00,Puebla,Pachuca,2,2,0.4,2,1.12,2,D,3.75,3.85,1.97
Mexico,Liga MX,2025/2026,10,2025/09/24,04:00,FC Juarez,UNAM Pumas,3,1,1.2,0.7,2.01,0.835,H,2.87,3.12,2.74
Mexico,Liga MX,2025/2026,10,2025/09/24,02:07,Guadalajara,Necaxa,3,1,2,1.5,2.45,1.275,H,1.86,3.75,4.3
Mexico,Liga MX,2025/2026,10,2025/09/24,04:05,Leon,Mazatlan,2,2,3.6,1.8,2.88,1.89,D,1.77,3.95,4.6
Mexico,Liga MX,2025/2026,10,2025/09/25,04:00,Santos Laguna,Tijuana,1,0,1.5,2,1.275,1.1,H,3.19,3.94,2.14
Mexico,Liga MX,2025/2026,10,2025/09/25,01:00,Cruz Azul,Queretaro,2,2,1.6,0.6,1.78,1.23,D,1.23,6.72,12.57
Mexico,Liga MX,2025/2026,10,2025/09/25,03:00,Toluca,Monterrey,6,2,3,2.3,4.35,2.165,H,1.65,4.15,5.26
Mexico,Liga MX,2025/2026,10,2025/09/25,04:00,Atletico San Luis,Club America,0,1,0.3,0.6,0.165,0.78,A,4.8,4.05,1.72
Mexico,Liga MX,2025/2026,10,2025/09/25,02:00,Tigres UANL,Atlas,2,0,2,0.3,2,0.165,H,1.38,5.25,8.28
Mexico,Liga MX,2025/2026,11,2025/09/27,02:00,FC Juarez,Leon,2,0,2,0.3,2,0.165,H,2.02,3.67,3.76
Mexico,Liga MX,2025/2026,11,2025/09/28,02:00,Toluca,Mazatlan,3,1,2.4,0.5,2.67,0.725,H,1.22,7.28,11.54
Mexico,Liga MX,2025/2026,11,2025/09/28,00:00,Puebla,Guadalajara,0,2,0.8,0.4,0.44,1.12,A,3.64,3.48,2.12
Mexico,Liga MX,2025/2026,11,2025/09/28,00:00,Pachuca,Atletico San Luis,2,1,1.8,1,1.89,1,H,1.75,4.14,4.46
Mexico,Liga MX,2025/2026,11,2025/09/28,00:00,Atlas,Necaxa,3,2,2.1,1.5,2.505,1.725,H,3.8,3.71,1.99
Mexico,Liga MX,2025/2026,11,2025/09/28,02:00,Monterrey,Santos Laguna,1,0,1.1,0.8,1.055,0.44,H,1.31,6.15,9.09
Mexico,Liga MX,2025/2026,11,2025/09/28,04:05,Club America,UNAM Pumas,4,1,3.3,0.5,3.615,0.725,H,1.77,3.71,4.97
Mexico,Liga MX,2025/2026,11,2025/09/29,00:00,Queretaro,Tigres UANL,0,2,1.3,1.9,0.715,1.945,A,5.39,3.93,1.68
Mexico,Liga MX,2025/2026,11,2025/09/29,04:05,Tijuana,Cruz Azul,2,0,1.1,0.8,1.505,0.44,H,3.18,4.05,2.11
Mexico,Liga MX,2025/2026,12,2025/10/04,04:05,Atlas,FC Juarez,3,1,1.2,1,2.01,1,H,3.07,3.5,2.37
Mexico,Liga MX,2025/2026,12,2025/10/04,04:00,Mazatlan,Atletico San Luis,2,1,1.1,1,1.505,1,H,2.53,3.42,2.89
Mexico,Liga MX,2025/2026,12,2025/10/04,02:00,Necaxa,Pachuca,0,1,1.8,0.8,0.99,0.89,A,2.49,3.73,2.75
Mexico,Liga MX,2025/2026,12,2025/10/05,04:05,Club America,Santos Laguna,3,0,2.2,1.1,2.56,0.605,H,1.19,7.82,13.32
Mexico,Liga MX,2025/2026,12,2025/10/05,00:00,Queretaro,Puebla,3,1,1.6,0.9,2.23,0.945,H,3.11,3.38,2.4
Mexico,Liga MX,2025/2026,12,2025/10/05,02:00,Leon,Toluca,2,4,2,2.8,2,3.34,A,5.06,4.67,1.6
Mexico,Liga MX,2025/2026,12,2025/10/05,02:00,Tigres UANL,Cruz Azul,1,1,1.1,1.5,1.055,1.275,D,2.07,3.66,3.58
Mexico,Liga MX,2025/2026,12,2025/10/06,02:00,UNAM Pumas,Guadalajara,1,2,1.6,1.5,1.33,1.725,A,2.33,3.27,3.36
Mexico,Liga MX,2025/2026,12,2025/10/06,04:05,Tijuana,Monterrey,2,2,1.2,1,1.56,1.45,D,2.7,3.84,2.49
Mexico,Liga MX,2025/2026,13,2025/10/18,02:00,Puebla,Tijuana,4,3,1.8,2.5,2.79,2.725,H,2.34,3.44,3.18
Mexico,Liga MX,2025/2026,13,2025/10/18,04:00,Atletico San Luis,Atlas,2,0,1.9,0.2,1.945,0.11,H,1.84,4.02,4.11
Mexico,Liga MX,2025/2026,13,2025/10/18,04:00,Tigres UANL,Necaxa,5,3,2.5,0.7,3.625,1.735,H,1.57,4.55,5.55
Mexico,Liga MX,2025/2026,13,2025/10/19,00:00,Toluca,Queretaro,4,0,2,0.6,2.9,0.33,H,1.22,7.23,11.28
Mexico,Liga MX,2025/2026,13,2025/10/19,00:00,Santos Laguna,Leon,2,0,1,1.3,1.45,0.715,H,2.64,3.86,2.53
Mexico,Liga MX,2025/2026,13,2025/10/19,04:05,Cruz Azul,Club America,2,1,1.5,0.7,1.725,0.835,H,2.91,3.5,2.48
Mexico,Liga MX,2025/2026,13,2025/10/19,02:07,Guadalajara,Mazatlan,2,0,2.1,0.3,2.055,0.165,H,1.4,5.1,7.92
Mexico,Liga MX,2025/2026,13,2025/10/19,00:00,FC Juarez,Pachuca,2,2,1,0.4,1.45,1.12,D,2.6,3.32,2.88
Mexico,Liga MX,2025/2026,13,2025/10/19,02:00,Monterrey,UNAM Pumas,1,1,1.8,0.8,1.44,0.89,D,1.7,3.88,5.22
Mexico,Liga MX,2025/2026,14,2025/10/22,02:00,Club America,Puebla,2,1,1.9,0.3,1.945,0.615,H,1.28,6.16,10.16
Mexico,Liga MX,2025/2026,14,2025/10/22,04:05,Monterrey,FC Juarez,4,2,1.6,1.1,2.68,1.505,H,1.63,4.26,5.26
Mexico,Liga MX,2025/2026,14,2025/10/22,02:00,Necaxa,Cruz Azul,1,1,1.1,0.5,1.055,0.725,D,4.01,3.96,1.88
Mexico,Liga MX,2025/2026,14,2025/10/22,04:00,Mazatlan,Santos Laguna,2,2,1.6,1.7,1.78,1.835,D,2.04,3.68,3.68
Mexico,Liga MX,2025/2026,14,2025/10/23,04:00,Tijuana,Toluca,0,0,0.9,0.4,0.495,0.22,D,3.04,3.83,2.25
Mexico,Liga MX,2025/2026,14,2025/10/23,02:00,Pachuca,Tigres UANL,1,2,1.1,0.9,1.055,1.395,A,2.88,3.35,2.58
Mexico,Liga MX,2025/2026,14,2025/10/23,04:00,Atlas,Leon,2,0,1.3,0.3,1.615,0.165,H,2.75,3.62,2.55
Mexico,Liga MX,2025/2026,14,2025/10/23,02:00,Queretaro,Guadalajara,1,0,1,1.9,1,1.045,H,5.05,3.75,1.75
Mexico,Liga MX,2025/2026,14,2025/10/23,04:05,UNAM Pumas,Atletico San Luis,0,1,0.2,1.2,0.11,1.11,A,1.88,3.81,4.18
Mexico,Liga MX,2025/2026,15,2025/10/25,04:00,Mazatlan,Club America,2,2,0.3,2.3,1.065,2.165,D,6.35,4.61,1.47
Mexico,Liga MX,2025/2026,15,2025/10/25,02:00,FC Juarez,Puebla,4,4,1.9,1.9,2.845,2.845,D,1.68,3.86,5.01
Mexico,Liga MX,2025/2026,15,2025/10/26,01:07,Guadalajara,Atlas,4,1,2.6,0.7,3.23,0.835,H,1.48,4.61,6.03
Mexico,Liga MX,2025/2026,15,2025/10/26,23:00,Santos Laguna,Queretaro,3,1,3,1.2,3,1.11,H,2.06,3.61,3.48
Mexico,Liga MX,2025/2026,15,2025/10/26,03:05,Cruz Azul,Monterrey,2,0,2.4,0.6,2.22,0.33,H,1.93,3.46,4.06
Mexico,Liga MX,2025/2026,15,2025/10/26,00:00,Tigres UANL,Tijuana,2,0,1.5,1.4,1.725,0.77,H,1.46,4.72,6.22
Mexico,Liga MX,2025/2026,15,2025/10/26,01:00,Leon,UNAM Pumas,1,1,1.5,2.3,1.275,1.715,D,2.51,3.56,2.7
Mexico,Liga MX,2025/2026,15,2025/10/27,01:00,Atletico San Luis,Necaxa,3,4,1.3,1,2.065,2.35,A,2.56,3.48,2.69
Mexico,Liga MX,2025/2026,15,2025/10/27,01:00,Toluca,Pachuca,2,2,1.9,1.5,1.945,1.725,D,1.63,4.38,4.64
Mexico,Liga MX,2025/2026,16,2025/11/01,03:00,Atletico San Luis,FC Juarez,1,2,1,1.3,1,1.615,A,,,
Mexico,Liga MX,2025/2026,16,2025/11/01,01:00,Necaxa,Santos Laguna,4,1,2.4,1.5,3.12,1.275,H,,,
Mexico,Liga MX,2025/2026,16,2025/11/01,03:05,Puebla,Cruz Azul,0,3,0.3,1.4,0.165,2.12,A,,,
Mexico,Liga MX,2025/2026,16,2025/11/01,23:00,Atlas,Toluca,0,0,0.9,1.5,0.495,0.825,D,,,
Mexico,Liga MX,2025/2026,16,2025/11/02,03:10,Club America,Leon,2,0,1.5,0.4,1.725,0.22,H,,,
Mexico,Liga MX,2025/2026,16,2025/11/02,18:00,UNAM Pumas,Tijuana,4,1,2.1,1.5,2.955,1.275,H,,,
Mexico,Liga MX,2025/2026,16,2025/11/02,23:00,Queretaro,Mazatlan,1,0,1.5,1.1,1.275,0.605,H,,,
Mexico,Liga MX,2025/2026,16,2025/11/02,01:05,Monterrey,Tigres UANL,1,1,1.8,1.3,1.44,1.165,D,,,
Mexico,Liga MX,2025/2026,16,2025/11/03,01:00,Pachuca,Guadalajara,0,1,0.7,1.8,0.385,1.44,A,,,
Mexico,Liga MX,2025/2026,17,2025/11/08,03:00,Tijuana,Atlas,2,0,1.7,0.2,1.835,0.11,H,,,
Mexico,Liga MX,2025/2026,17,2025/11/08,01:00,FC Juarez,Queretaro,1,2,1.2,1,1.11,1.45,A,,,
Mexico,Liga MX,2025/2026,17,2025/11/08,23:07,Guadalajara,Monterrey,4,2,2.4,0.5,3.12,1.175,H,,,
Mexico,Liga MX,2025/2026,17,2025/11/08,23:00,Tigres UANL,Atletico San Luis,3,1,3.3,1.2,3.165,1.11,H,,,
Mexico,Liga MX,2025/2026,17,2025/11/08,03:00,Mazatlan,Necaxa,1,1,1.2,2,1.11,1.55,D,,,
Mexico,Liga MX,2025/2026,17,2025/11/09,01:00,Leon,Puebla,1,2,1.1,0.7,1.055,1.285,A,,,
Mexico,Liga MX,2025/2026,17,2025/11/09,03:05,Cruz Azul,UNAM Pumas,2,3,1.2,2.9,1.56,2.945,A,,,
Mexico,Liga MX,2025/2026,17,2025/11/09,23:00,Santos Laguna,Pachuca,1,0,1.5,1.1,1.275,0.605,H,,,
Mexico,Liga MX,2025/2026,17,2025/11/09,01:00,Toluca,Club America,2,0,1.6,0.7,1.78,0.385,H,,,
Mexico,Liga MX,2025/2026,,2025/11/21,03:00,Tijuana,FC Juarez,3,1,2.6,0.1,2.78,0.505,H,,,
Mexico,Liga MX,2025/2026,,2025/11/21,01:00,Pachuca,UNAM Pumas,3,1,0.6,1.2,1.68,1.11,H,,,
Mexico,Liga MX,2025/2026,,2025/11/27,03:05,Monterrey,Club America,2,0,0.7,0.8,1.285,0.44,H,,,
Mexico,Liga MX,2025/2026,,2025/11/27,01:00,FC Juarez,Toluca,1,2,0.3,3.4,0.615,2.77,A,,,
Mexico,Liga MX,2025/2026,,2025/11/27,05:00,Tijuana,Tigres UANL,3,0,0.7,1.1,1.735,0.605,H,,,
Mexico,Liga MX,2025/2026,,2025/11/28,02:07,Guadalajara,Cruz Azul,0,0,1,1,0.55,0.55,D,,,
Mexico,Liga MX,2025/2026,,2025/11/29,23:00,Club America,Monterrey,2,1,1.7,0.7,1.835,0.835,H,,,
Mexico,Liga MX,2025/2026,,2025/11/30,03:10,Tigres UANL,Tijuana,5,0,4.1,0.2,4.505,0.11,H,,,
Mexico,Liga MX,2025/2026,,2025/11/30,01:05,Toluca,FC Juarez,0,0,2,0.2,1.1,0.11,D,,,
Mexico,Liga MX,2025/2026,,2025/12/01,01:00,Cruz Azul,Guadalajara,3,2,1.1,2.2,1.955,2.11,H,,,
Mexico,Liga MX,2025/2026,,2025/12/04,03:10,Monterrey,Toluca,1,0,0.3,1.3,0.615,0.715,H,,,
Mexico,Liga MX,2025/2026,,2025/12/04,01:00,Cruz Azul,Tigres UANL,1,1,1.6,1.2,1.33,1.11,D,,,
Mexico,Liga MX,2025/2026,,2025/12/07,03:10,Tigres UANL,Cruz Azul,1,1,1.2,1.5,1.11,1.275,D,,,
Mexico,Liga MX,2025/2026,,2025/12/07,01:00,Toluca,Monterrey,3,2,2.7,2,2.835,2,H,,,
Mexico,Liga MX,2025/2026,,2025/12/12,02:00,Tigres UANL,Toluca,1,0,0.7,0.5,0.835,0.275,H,,,
Mexico,Liga MX,2025/2026,,2025/12/15,01:00,Toluca,Tigres UANL,2,1,2.9,0.4,2.495,0.67,H,,,
Mexico,Liga MX,2025/2026,,2026/01/09,21:00,Atlas,Puebla,1,0,2.52,1.82,1.836,1.001,H,,,
Mexico,Liga MX,2025/2026,,2026/01/09,18:00,Mazatlan,FC Juarez,1,2,0.44,0.97,0.692,1.4335,A,,,
Mexico,Liga MX,2025/2026,,2026/01/09,19:00,Tijuana,Club America,0,0,0.51,0.13,0.2805,0.0715,D,,,
Mexico,Liga MX,2025/2026,,2026/01/10,21:00,Monterrey,Toluca,0,1,1.56,1.19,0.858,1.1045,A,,,
Mexico,Liga MX,2025/2026,,2026/01/10,19:00,Leon,Cruz Azul,2,1,0.81,1.5,1.3455,1.275,H,,,
Mexico,Liga MX,2025/2026,,2026/01/10,17:07,Guadalajara,Pachuca,2,0,2.8,0.52,2.44,0.286,H,,,
Mexico,Liga MX,2025/2026,,2026/01/10,19:00,Santos Laguna,Necaxa,1,3,1.01,2.23,1.0055,2.5765,A,,,
Mexico,Liga MX,2025/2026,,2026/01/11,12:00,UNAM Pumas,Queretaro,1,1,1.28,1.43,1.154,1.2365,D,,,
Mexico,Liga MX,2025/2026,,2026/01/11,19:00,Atletico San Luis,Tigres UANL,1,2,0.68,0.51,0.824,1.1805,A,,,
Mexico,Liga MX,2025/2026,,2026/01/13,17:00,Puebla,Mazatlan,2,1,1.77,1.29,1.8735,1.1595,H,,,
Mexico,Liga MX,2025/2026,,2026/01/13,19:00,Necaxa,Monterrey,0,2,1.03,1.74,0.5665,1.857,A,,,
Mexico,Liga MX,2025/2026,,2026/01/13,19:00,Pachuca,Leon,2,1,0.79,0.74,1.3345,0.857,H,,,
Mexico,Liga MX,2025/2026,,2026/01/13,20:10,FC Juarez,Guadalajara,0,1,0.78,0.85,0.429,0.9175,A,,,
Mexico,Liga MX,2025/2026,,2026/01/14,17:00,Cruz Azul,Atlas,2,0,0.91,0.32,1.4005,0.176,H,,,
Mexico,Liga MX,2025/2026,,2026/01/14,21:06,Tigres UANL,UNAM Pumas,0,1,2.76,0.95,1.518,0.9725,A,,,
Mexico,Liga MX,2025/2026,,2026/01/14,19:00,Queretaro,Tijuana,1,2,1.82,0.41,1.451,1.1255,A,,,
Mexico,Liga MX,2025/2026,,2026/01/14,19:00,Club America,Atletico San Luis,0,2,0.43,1.4,0.2365,1.67,A,,,
Mexico,Liga MX,2025/2026,,2026/01/14,21:00,Toluca,Santos Laguna,3,1,2.26,0.2,2.593,0.56,H,,,
Mexico,Liga MX,2025/2026,,2026/01/16,20:00,Mazatlan,Monterrey,1,5,0.67,2.75,0.8185,3.7625,A,,,
Mexico,Liga MX,2025/2026,,2026/01/17,17:00,Necaxa,Atlas,0,1,0.78,0.7,0.429,0.835,A,,,
Mexico,Liga MX,2025/2026,,2026/01/17,21:00,Cruz Azul,Puebla,1,0,1.61,0.17,1.3355,0.0935,H,,,
Mexico,Liga MX,2025/2026,,2026/01/17,19:00,Tigres UANL,Toluca,0,0,0.27,0.65,0.1485,0.3575,D,,,
Mexico,Liga MX,2025/2026,,2026/01/17,17:07,Guadalajara,Queretaro,2,1,2.36,1.37,2.198,1.2035,H,,,
Mexico,Liga MX,2025/2026,,2026/01/17,19:00,Tijuana,Atletico San Luis,1,1,0.85,0.62,0.9175,0.791,D,,,
Mexico,Liga MX,2025/2026,,2026/01/18,12:00,UNAM Pumas,Leon,1,1,0.85,1.4,0.9175,1.22,D,,,
Mexico,Liga MX,2025/2026,,2026/01/18,17:00,Santos Laguna,FC Juarez,2,2,2.16,1.41,2.088,1.6755,D,,,
Mexico,Liga MX,2025/2026,,2026/01/18,19:00,Pachuca,Club America,0,0,0.38,0.55,0.209,0.3025,D,,,
Mexico,Liga MX,2025/2026,,2026/01/30,20:06,FC Juarez,Cruz Azul,3,4,2.47,2.56,2.7085,3.208,A,,,
Mexico,Liga MX,2025/2026,,2026/01/30,19:00,Puebla,Toluca,0,0,0.53,2.13,0.2915,1.1715,D,,,
Mexico,Liga MX,2025/2026,,2026/01/30,21:00,UNAM Pumas,Santos Laguna,4,0,0.38,0.72,2.009,0.396,H,,,
Mexico,Liga MX,2025/2026,,2026/01/31,19:00,Leon,Tigres UANL,1,2,1.45,1.1,1.2475,1.505,A,,,
Mexico,Liga MX,2025/2026,,2026/01/31,17:00,Atlas,Mazatlan,1,0,0.97,0.62,0.9835,0.341,H,,,
Mexico,Liga MX,2025/2026,,2026/01/31,21:00,Club America,Necaxa,2,0,2.22,0.25,2.121,0.1375,H,,,
Mexico,Liga MX,2025/2026,,2026/01/31,19:00,Monterrey,Tijuana,2,2,1.35,1.72,1.6425,1.846,D,,,
Mexico,Liga MX,2025/2026,,2026/02/01,17:00,Queretaro,Pachuca,0,0,0.18,0.86,0.099,0.473,D,,,
Mexico,Liga MX,2025/2026,,2026/02/01,19:00,Atletico San Luis,Guadalajara,2,3,1.33,2.5,1.6315,2.725,A,,,
Mexico,Liga MX,2025/2026,,2026/02/06,19:00,Tigres UANL,Santos Laguna,5,1,3.44,1.48,4.142,1.264,H,,,
Mexico,Liga MX,2025/2026,,2026/02/06,19:00,Tijuana,Puebla,0,0,0.52,1.38,0.286,0.759,D,,,
Mexico,Liga MX,2025/2026,,2026/02/06,20:06,Mazatlan,Guadalajara,1,2,0.31,2.19,0.6205,2.1045,A,,,
Mexico,Liga MX,2025/2026,,2026/02/06,19:00,Necaxa,Atletico San Luis,4,1,2.01,1.21,2.9055,1.1155,H,,,
Mexico,Liga MX,2025/2026,,2026/02/07,17:00,Toluca,Cruz Azul,1,1,2.62,0.79,1.891,0.8845,D,,,
Mexico,Liga MX,2025/2026,,2026/02/07,17:00,Queretaro,Leon,2,0,2.02,1.45,2.011,0.7975,H,,,
Mexico,Liga MX,2025/2026,,2026/02/08,21:00,Club America,Monterrey,1,0,1.23,0.08,1.1265,0.044,H,,,
Mexico,Liga MX,2025/2026,,2026/02/08,19:00,Atlas,UNAM Pumas,2,2,1.69,1.26,1.8295,1.593,D,,,
Mexico,Liga MX,2025/2026,,2026/02/08,19:00,Pachuca,FC Juarez,2,0,1.61,1.37,1.7855,0.7535,H,,,
Mexico,Liga MX,2025/2026,,2026/02/13,19:00,Puebla,UNAM Pumas,2,3,1.12,2.11,1.516,2.5105,A,,,
Mexico,Liga MX,2025/2026,,2026/02/13,21:00,Toluca,Tijuana,1,0,2,0.28,1.55,0.154,H,,,
Mexico,Liga MX,2025/2026,,2026/02/13,20:00,FC Juarez,Necaxa,1,2,1.36,0.68,1.198,1.274,A,,,
Mexico,Liga MX,2025/2026,,2026/02/14,21:07,Guadalajara,Club America,1,0,1.75,0.31,1.4125,0.1705,H,,,
Mexico,Liga MX,2025/2026,,2026/02/14,19:00,Monterrey,Leon,1,0,1.78,0.53,1.429,0.2915,H,,,
Mexico,Liga MX,2025/2026,,2026/02/14,17:00,Atletico San Luis,Queretaro,3,0,1.86,0.93,2.373,0.5115,H,,,
Mexico,Liga MX,2025/2026,,2026/02/14,19:00,Pachuca,Atlas,3,1,0.83,1.56,1.8065,1.308,H,,,
Mexico,Liga MX,2025/2026,,2026/02/15,17:00,Santos Laguna,Mazatlan,1,2,2.36,1.25,1.748,1.5875,A,,,
Mexico,Liga MX,2025/2026,,2026/02/15,19:00,Cruz Azul,Tigres UANL,2,1,1.85,0.43,1.9175,0.6865,H,,,
Mexico,Liga MX,2025/2026,,2026/02/20,21:06,Puebla,Club America,0,4,0.76,2.67,0.418,3.2685,A,,,
Mexico,Liga MX,2025/2026,,2026/02/20,19:00,Tigres UANL,Pachuca,1,2,0.61,1.03,0.7855,1.4665,A,,,
Mexico,Liga MX,2025/2026,,2026/02/21,19:00,Necaxa,Toluca,0,3,0.61,3.05,0.3355,3.0275,A,,,
Mexico,Liga MX,2025/2026,,2026/02/21,21:00,Cruz Azul,Guadalajara,2,1,0.65,1.15,1.2575,1.0825,H,,,
Mexico,Liga MX,2025/2026,,2026/02/21,19:00,Leon,Santos Laguna,2,1,1.05,0.61,1.4775,0.7855,H,,,
Mexico,Liga MX,2025/2026,,2026/02/21,17:00,Atlas,Atletico San Luis,3,2,2.81,1.08,2.8955,1.494,H,,,
Mexico,Liga MX,2025/2026,,2026/02/22,17:00,UNAM Pumas,Monterrey,2,0,1.62,1.33,1.791,0.7315,H,,,
Mexico,Liga MX,2025/2026,,2026/02/22,19:06,Tijuana,Mazatlan,1,1,0.74,2.09,0.857,1.5995,D,,,
Mexico,Liga MX,2025/2026,,2026/02/28,19:06,Tijuana,UNAM Pumas,1,1,0.82,1.88,0.901,1.484,D,,,
Mexico,Liga MX,2025/2026,,2026/02/28,18:00,Mazatlan,Pachuca,1,0,1.79,1.78,1.4345,0.979,H,,,
Mexico,Liga MX,2025/2026,,2026/02/28,17:00,Toluca,Guadalajara,2,0,2.01,0.83,2.0055,0.4565,H,,,
Mexico,Liga MX,2025/2026,,2026/02/28,20:00,FC Juarez,Atlas,3,1,0.55,1.16,1.6525,1.088,H,,,
Mexico,Liga MX,2025/2026,,2026/02/28,19:00,Queretaro,Santos Laguna,2,2,3.96,2.01,3.078,2.0055,D,,,
Mexico,Liga MX,2025/2026,,2026/02/28,17:00,Atletico San Luis,Puebla,0,1,0.91,1.34,0.5005,1.187,A,,,
Mexico,Liga MX,2025/2026,,2026/03/01,19:00,Leon,Necaxa,2,1,2.34,0.3,2.187,0.615,H,,,
