Date,Home Team,Away Team,Home Win Probability,Draw Probability,Away Win Probability,Home -2,Home -1,Away -2,Away -1
2026-09-12,Chengdu Rongcheng,Beijing Guoan,0.5700331231824892,0.20814563957197954,0.22182123724553118,0.17490417272297779,0.34678642641324,0.028670141515822176,0.08926685979872347
2026-09-12,Chengdu Rongcheng,Changchun Yatai,0.8104463780781067,0.13064881582953272,0.05890480609236085,0.37159673721044184,0.5982184241029709,0.0020812828349588623,0.012783933064808383
2026-09-12,Chengdu Rongcheng,Chongqing Tonglianglong,0.6945597820272424,0.19958531455251244,0.10585490342024509,0.21961069301985797,0.434773651467407,0.004462198421777128,0.025201085455277744
2026-09-12,Chengdu Rongcheng,Dalian Yingbo,0.686246188795329,0.18658244083810643,0.12717137036656462,0.24077622079254962,0.4475827146219859,0.008557847218367888,0.03765283548703346
2026-09-12,Chengdu Rongcheng,Henan Songshan Longmen,0.6181465895548908,0.20671558805328707,0.17513782239182218,0.19269613406925867,0.3808462352532523,0.016145988859906202,0.06024871258605698
2026-09-12,Chengdu Rongcheng,Liaoning Tieren,0.7608105900371472,0.14352185697361877,0.09566755298923404,0.34468985045500966,0.5546333649465442,0.006810563917634767,0.028856168868912287
2026-09-12,Chengdu Rongcheng,Meizhou Hakka,0.8492158671215678,0.09807370515286272,0.05271042772556929,0.47959804442996923,0.6822398383365113,0.0028278254205529457,0.013820365238742914
2026-09-12,Chengdu Rongcheng,Qingdao Hainiu,0.7803688732068862,0.13554498179482358,0.08408614499829029,0.3659539528088175,0.5781916765945162,0.005362278230729872,0.024066644337539116
2026-09-12,Chengdu Rongcheng,Qingdao West Coast,0.693542133446018,0.1857742462322297,0.12068362032175226,0.24332727631385914,0.45278824616335095,0.007486135289527448,0.034393785339991795
2026-09-12,Chengdu Rongcheng,Shandong Taishan,0.6398931011045431,0.1849973978512303,0.1751095010442267,0.23305615419060047,0.420998336930537,0.020150958946555546,0.06645673073289443
2026-09-12,Chengdu Rongcheng,Shanghai Port,0.610527357324734,0.2019902483359822,0.1874823943392841,0.19709127720183212,0.3811634035833232,0.0201101938042,0.06912507394897775
2026-09-12,Chengdu Rongcheng,Shanghai Shenhua,0.5710497863313513,0.20641223735324118,0.22253797631540734,0.177487194911247,0.3492809460819275,0.02936024031472313,0.09037434461980795
